jockey_id,place_count,total_count,jockey_show_rate,jockey_win_rate,jockey_race_count,jockey_lcb95
1112,469,3487,0.13480251860332,0.0401491253226269,3487,0.125420759672696
1113,214,1601,0.13432835820895522,0.03872579637726421,1601,0.12060780603024174
1114,516,3477,0.1486796785304248,0.04457865976416451,3477,0.13888261820642633
1115,3327,10884,0.30566522817004865,0.10768099963248806,10884,0.2984247848451729
1116,2409,10548,0.22842254855518712,0.07347364429275692,10548,0.22173084036588386
1117,1514,8645,0.17521960240406842,0.05147484094852516,8645,0.16854040828722022
1118,623,4937,0.12641585760517798,0.036256836135304844,4937,0.11872945837038529
1119,518,3886,0.13357307988697661,0.03216675244467319,3886,0.12471405992872361
1120,138,1070,0.12999071494893222,0.03271028037383177,1070,0.11354181407603701
1121,27,390,0.07304785894206549,0.015384615384615385,390,0.05288133898252831
1122,3139,11461,0.27389257063132194,0.08969548904982114,11461,0.2670655792903307
1123,217,1847,0.11812297734627832,0.030319436924742826,1847,0.10603503492883833
1124,1168,7865,0.1486280487804878,0.03890654799745709,7865,0.14208485427146375
1125,870,6876,0.12668894377451692,0.03388598022105876,6876,0.12015694220077451
1126,3116,11992,0.25985498791565964,0.09381254169446297,11992,0.2532927105204899
1127,1975,9078,0.21761144744083655,0.06928838951310862,9078,0.21052669556652703
1128,1237,6784,0.1824473567957591,0.060141509433962265,6784,0.17479257374166104
1129,77,1228,0.06396761133603239,0.01710097719869707,1228,0.052933991108072606
1130,789,6045,0.13070059484467944,0.0413564929693962,6045,0.12364424734703572
1131,217,1899,0.114900314795383,0.034228541337546076,1899,0.10312218081403614
1132,119,1219,0.09869494290375204,0.02378999179655455,1219,0.08507102711592902
1133,280,2465,0.11407766990291263,0.029614604462474645,2465,0.10374277535154995
1134,371,2986,0.1246241229535583,0.03248492967180174,2986,0.11483967238711339
1135,496,4140,0.12008680974198216,0.03671497584541063,4140,0.11189027747866
1136,10,244,0.04780876494023904,0.0,244,0.02792684493601007
1137,42,678,0.06423357664233577,0.016224188790560472,678,0.049592146068044206
1138,464,3726,0.12483257433699438,0.03569511540526033,3726,0.11605101997005793
1139,347,1735,0.20034443168771526,0.07435158501440922,1735,0.1847722972290828
1140,1021,5357,0.1907158836689038,0.06738846369236513,5357,0.18195942261075684
1141,536,3630,0.14792411328017596,0.04325068870523416,3630,0.13835348052271415
1142,286,2567,0.11188811188811189,0.03467082197117258,2567,0.10184418210891559
1143,216,2254,0.09641751437417072,0.023513753327417924,2254,0.08641612709410383
1144,1375,6895,0.19950738916256158,0.06758520667150109,6895,0.19164548070539972
1145,29,415,0.07345971563981042,0.021686746987951807,415,0.05380338246690674
1146,466,3215,0.1452513966480447,0.038258164852255055,3215,0.1351690561912547
1147,339,2818,0.12070796460176991,0.0319375443577005,2818,0.11078233137791105
1148,11,140,0.08843537414965986,0.03571428571428571,140,0.05347318868418392
1149,217,2238,0.09755011135857461,0.0290437890974084,2238,0.08745976277225598
1150,878,5188,0.1693936477382098,0.05319969159599075,5188,0.160907189984447
1151,221,2287,0.0972101133391456,0.028858766943594228,2287,0.08724185466100547
1152,451,2879,0.15696465696465697,0.045501910385550536,2879,0.14596521542716367
1153,335,3014,0.11155246607083748,0.02886529528865295,3014,0.10228104775482255
1154,1354,6791,0.1994704324801412,0.06758945663378,6791,0.19154956727206918
1155,239,2255,0.10654288240495137,0.027937915742793792,2255,0.09607596268338019
1156,375,2767,0.13590483056957461,0.042645464401879295,2767,0.12535562685183332
1157,1404,6096,0.23037850237588073,0.0707020997375328,6096,0.22156389885726008
1158,404,3913,0.10357142857142858,0.025300281114234602,3913,0.09568392755487475
1159,75,1100,0.06955736224028906,0.02181818181818182,1100,0.05744300137336121
1160,585,3559,0.16461020751542343,0.054228715931441414,3559,0.15450517536797923
1161,474,3691,0.12871822606814495,0.03413709021945272,3691,0.11977664800060885
1162,761,4829,0.15777502067824647,0.044315593290536345,4829,0.1492348154302207
1163,1120,4365,0.2566331198536139,0.09186712485681559,4365,0.24583246171845552
1164,491,3629,0.13558855885588558,0.04408928079360706,3629,0.12636629371125038
1165,271,1969,0.13815789473684212,0.041137633316404264,1969,0.12560391072666413
1166,366,2217,0.16546762589928057,0.05096977898060442,2217,0.1526824387886558
1167,223,2055,0.10911736178467507,0.029683698296836983,2055,0.09804556404842943
1168,571,3494,0.1636675235646958,0.051230681167716084,3494,0.15349423309434115
1169,594,3588,0.16578581363004172,0.04933110367892977,3588,0.15569171687775177
1170,1464,4843,0.3022680412371134,0.11418542225893041,4843,0.2914688739523002
1171,996,3866,0.2576813839400981,0.08199689601655458,3866,0.24619471115012248
1172,33,680,0.050946142649199416,0.008823529411764706,680,0.03793829908553126
1173,168,1982,0.08547008547008547,0.020181634712411706,1982,0.0754033490799795
1174,1171,3864,0.3030224748127099,0.10791925465838509,3864,0.29093234002133983
1175,17,183,0.1,0.01639344262295082,183,0.06683564766008612
1176,359,2291,0.15709312445604873,0.048886948930597994,2291,0.14478151314846766
1177,171,1551,0.1110397946084724,0.030303030303030304,1551,0.09824087737605491
1178,546,2967,0.18426361802286484,0.05999325918436131,2967,0.17269358048715788
1179,858,3623,0.2369146005509642,0.0767319900634833,3623,0.22539099105356067
1180,746,3214,0.2322260167649798,0.06907280647168637,3214,0.2200850856298359
1181,260,1836,0.14215952251763428,0.0457516339869281,1836,0.12900706771380954
1182,323,1810,0.17886626307099615,0.05082872928176796,1810,0.16428506694367595
1183,126,1301,0.09785932721712538,0.030745580322828592,1301,0.08470906235730045
1184,242,2011,0.12091179385530228,0.029338637493784188,2011,0.10919414580655372
1185,223,1625,0.13786764705882354,0.043076923076923075,1625,0.12409083129672419
1186,305,1567,0.19504447268106734,0.05679642629227824,1567,0.17884448999027264
1187,208,1305,0.1600609756097561,0.059770114942528735,1305,0.14371578545529723
1188,279,1995,0.14035964035964035,0.04160401002506266,1995,0.1278003841785754
1189,36,244,0.15139442231075698,0.020491803278688523,244,0.11589231261414007
1190,118,639,0.18575851393188855,0.06572769953051644,639,0.16117192456115262
1191,184,1205,0.15346534653465346,0.04896265560165975,1205,0.13677315930535672
1192,176,1253,0.14126984126984127,0.052673583399840386,1253,0.1254658961007786
1193,230,1092,0.2111010009099181,0.0695970695970696,1092,0.19116417536381042
1194,15,278,0.05964912280701754,0.01079136690647482,278,0.038496230203974
1195,17,294,0.06312292358803986,0.02040816326530612,294,0.041866483997565145
1196,62,184,0.33507853403141363,0.11413043478260869,184,0.2800272873451173
1197,229,1077,0.21309963099630996,0.07149489322191271,1077,0.19295512180608027
1198,5,190,0.03553299492385787,0.005263157894736842,190,0.01687956702947521
1199,235,1206,0.1953833470733718,0.05970149253731343,1206,0.17695433706761804
1200,71,544,0.132486388384755,0.04595588235294118,544,0.10953158682085914
1201,24,404,0.06326034063260341,0.022277227722772276,404,0.044811420332309636
1202,62,471,0.13389121338912133,0.03821656050955414,471,0.10919517848847024
1203,2,106,0.035398230088495575,0.0,106,0.012289537503681275
1204,43,339,0.13005780346820808,0.038348082595870206,339,0.10161639741655497
1205,42,432,0.10022779043280182,0.027777777777777776,432,0.07775656769604866
1206,50,286,0.17747440273037543,0.03496503496503497,286,0.14210923426669386
1207,7,196,0.04433497536945813,0.01020408163265306,196,0.02343721425285419
1208,101,595,0.17109634551495018,0.058823529411764705,595,0.1465045661277742
5000,1,47,0.05555555555555555,0.0,47,0.015604144736253935
5001,6,46,0.1509433962264151,0.06521739130434782,46,0.07892272447490889
5003,0,1,0.25,0.0,1,0.05337550047023718
5004,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5007,4,20,0.2222222222222222,0.1,20,0.10559644892751713
5008,5,11,0.3888888888888889,0.2727272727272727,11,0.2119081548195657
5009,2,8,0.26666666666666666,0.0,8,0.10404730759236569
5010,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5011,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5012,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5014,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5015,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5016,1,5,0.25,0.0,5,0.07882004566602895
5017,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5018,1,4,0.2727272727272727,0.25,4,0.08726443391415033
5019,3,53,0.08333333333333333,0.0,53,0.033987176725468964
5020,39,122,0.3178294573643411,0.13114754098360656,122,0.2522692883436803
5021,1,12,0.15789473684210525,0.0,12,0.04702488429256185
5022,53,316,0.17027863777089783,0.05063291139240506,316,0.1371240126795978
5023,10,65,0.16666666666666666,0.07692307692307693,65,0.10052057640890996
5024,1,16,0.13043478260869565,0.0,16,0.03822351100641794
5025,0,3,0.2,0.0,3,0.041023167506996534
5026,4,25,0.1875,0.04,25,0.08781446714324877
5027,0,10,0.11764705882352941,0.0,10,0.022678782722445716
5028,0,3,0.2,0.0,3,0.041023167506996534
5029,0,3,0.2,0.0,3,0.041023167506996534
5030,0,16,0.08695652173913043,0.0,16,0.01639751631348414
5031,1,18,0.12,0.0,18,0.03495333483371806
5032,2,5,0.3333333333333333,0.2,5,0.13507547291964123
5033,4,10,0.35294117647058826,0.1,10,0.17776585168758843
5034,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5035,1,9,0.1875,0.1111111111111111,9,0.05684686759024681
5036,0,1,0.25,0.0,1,0.05337550047023718
5037,0,1,0.25,0.0,1,0.05337550047023718
5038,0,1,0.25,0.0,1,0.05337550047023718
5039,3,18,0.2,0.05555555555555555,18,0.08588541243180764
5040,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5041,497,2721,0.18291788856304986,0.05880191106210952,2721,0.17087848539699296
5042,0,28,0.05714285714285714,0.0,28,0.010553049708684007
5043,1,7,0.21428571428571427,0.0,7,0.06604956721630965
5044,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5045,3,6,0.38461538461538464,0.16666666666666666,6,0.181024757242321
5046,1,6,0.23076923076923078,0.16666666666666666,6,0.07187025554226983
5047,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5048,0,24,0.06451612903225806,0.0,24,0.011975800965209107
5049,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5050,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5051,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5052,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5053,9,170,0.062146892655367235,0.01764705882352941,170,0.03544209355493297
5054,15,120,0.13385826771653545,0.016666666666666666,120,0.08782630719885147
5055,8,39,0.21739130434782608,0.10256410256410256,39,0.12581857564346371
5056,3,19,0.19230769230769232,0.05263157894736842,19,0.08229089986124646
5057,1,12,0.15789473684210525,0.0,12,0.04702488429256185
5058,0,1,0.25,0.0,1,0.05337550047023718
5059,7,44,0.17647058823529413,0.0,44,0.09724809450859176
5060,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5061,9,80,0.12643678160919541,0.0375,80,0.07341422361317383
5062,0,1,0.25,0.0,1,0.05337550047023718
5063,1,51,0.05172413793103448,0.0,51,0.014497388770103233
5064,6,108,0.06956521739130435,0.009259259259259259,108,0.03539513018206963
5065,1,3,0.3,0.0,3,0.09774681343927576
5066,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5067,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5068,1,17,0.125,0.0,17,0.03651529972590258
5069,1,18,0.12,0.0,18,0.03495333483371806
5070,0,22,0.06896551724137931,0.0,22,0.012841461997051407
5071,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5072,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5073,8,113,0.08333333333333333,0.017699115044247787,113,0.046299633312031116
5074,3,28,0.14285714285714285,0.07142857142857142,28,0.05978550300420238
5075,3,7,0.35714285714285715,0.2857142857142857,7,0.16565942671507178
5076,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5077,2,3,0.4,0.0,3,0.168750495987324
5078,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5079,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5080,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5081,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5082,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5083,3,9,0.3125,0.2222222222222222,9,0.14166397164215325
5084,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5085,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5086,97,1063,0.09252336448598131,0.022577610536218252,1063,0.07840440702756839
5087,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5088,2,18,0.16,0.05555555555555555,18,0.05900834386487541
5089,31,264,0.12177121771217712,0.03787878787878788,264,0.09081243538903386
5090,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5091,190,1013,0.18823529411764706,0.05725567620927937,1013,0.16846509803478277
5092,9,52,0.1864406779661017,0.019230769230769232,52,0.11015829139534034
5093,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5094,41,321,0.13109756097560976,0.037383177570093455,321,0.10181742861549657
5095,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5096,3,26,0.15151515151515152,0.038461538461538464,26,0.06365273175135745
5097,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5098,8,101,0.09259259259259259,0.0297029702970297,101,0.05158381003691463
5099,0,7,0.14285714285714285,0.0,7,0.02805337732017585
5100,5,36,0.16279069767441862,0.05555555555555555,36,0.0809324751073797
5101,5,44,0.13725490196078433,0.0,44,0.06759669900355719
5102,1,17,0.125,0.058823529411764705,17,0.03651529972590258
5103,5,30,0.1891891891891892,0.03333333333333333,30,0.09499448663954843
5104,5,22,0.2413793103448276,0.09090909090909091,22,0.1236687094841518
5105,0,21,0.07142857142857142,0.0,21,0.013322991488137013
5106,0,1,0.25,0.0,1,0.05337550047023718
5107,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5108,0,1,0.25,0.0,1,0.05337550047023718
5109,0,1,0.25,0.0,1,0.05337550047023718
5110,0,1,0.25,0.0,1,0.05337550047023718
5111,1,33,0.075,0.030303030303030304,33,0.02129418961477661
5112,1,16,0.13043478260869565,0.0,16,0.03822351100641794
5113,0,3,0.2,0.0,3,0.041023167506996534
5114,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5115,282,982,0.2871587462082912,0.08859470468431772,982,0.26375238429797093
5116,2,11,0.2222222222222222,0.09090909090909091,11,0.08464510203057857
5117,0,1,0.25,0.0,1,0.05337550047023718
5118,0,1,0.25,0.0,1,0.05337550047023718
5119,4,28,0.17142857142857143,0.0,28,0.07976014841089632
5120,0,3,0.2,0.0,3,0.041023167506996534
5121,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5122,0,1,0.25,0.0,1,0.05337550047023718
5123,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5124,1,10,0.17647058823529413,0.1,10,0.05314598448266387
5125,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5126,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5127,15,154,0.10559006211180125,0.032467532467532464,154,0.06883935276512919
5128,0,1,0.25,0.0,1,0.05337550047023718
5129,2,5,0.3333333333333333,0.0,5,0.13507547291964123
5130,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5131,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5132,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5133,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5134,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5135,163,449,0.3618421052631579,0.14253897550111358,449,0.3252106190755444
5136,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5137,0,7,0.14285714285714285,0.0,7,0.02805337732017585
5138,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5139,0,9,0.125,0.0,9,0.024225732468536623
5140,1,11,0.16666666666666666,0.0,11,0.04989815455742298
5141,2,12,0.21052631578947367,0.0,12,0.07969540880247418
5142,0,12,0.10526315789473684,0.0,12,0.020110675876131676
5143,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5144,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5145,0,12,0.10526315789473684,0.0,12,0.020110675876131676
5146,0,1,0.25,0.0,1,0.05337550047023718
5147,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5148,1,5,0.25,0.0,5,0.07882004566602895
5149,0,12,0.10526315789473684,0.0,12,0.020110675876131676
5150,1,3,0.3,0.0,3,0.09774681343927576
5151,0,1,0.25,0.0,1,0.05337550047023718
5152,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5153,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5154,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5155,1,13,0.15,0.0,13,0.04446484244557773
5156,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5157,2,6,0.3076923076923077,0.3333333333333333,6,0.12285066324360105
5158,1,14,0.14285714285714285,0.0,14,0.04216940788577861
5160,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5161,12,196,0.06896551724137931,0.025510204081632654,196,0.04238379652109112
5162,36,172,0.2122905027932961,0.06395348837209303,172,0.16403377514832132
5163,0,3,0.2,0.0,3,0.041023167506996534
5164,0,1,0.25,0.0,1,0.05337550047023718
5165,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5166,0,3,0.2,0.0,3,0.041023167506996534
5167,0,11,0.1111111111111111,0.0,11,0.021317626921521112
5168,1,1,0.375,0.0,1,0.1287563928042427
5169,0,1,0.25,0.0,1,0.05337550047023718
5170,0,1,0.25,0.0,1,0.05337550047023718
5171,62,544,0.1161524500907441,0.034926470588235295,544,0.09453813919461228
5172,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5173,1,5,0.25,0.0,5,0.07882004566602895
5174,1,3,0.3,0.0,3,0.09774681343927576
5175,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5176,0,3,0.2,0.0,3,0.041023167506996534
5177,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5178,0,1,0.25,0.0,1,0.05337550047023718
5179,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5180,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5181,0,1,0.25,0.0,1,0.05337550047023718
5182,1,38,0.06666666666666667,0.0,38,0.0188404679642711
5183,0,3,0.2,0.0,3,0.041023167506996534
5184,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5185,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5186,0,1,0.25,0.0,1,0.05337550047023718
5187,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5188,1,10,0.17647058823529413,0.0,10,0.05314598448266387
5189,0,1,0.25,0.0,1,0.05337550047023718
5191,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5192,0,1,0.25,0.0,1,0.05337550047023718
5193,0,1,0.25,0.0,1,0.05337550047023718
5194,0,11,0.1111111111111111,0.0,11,0.021317626921521112
5195,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5196,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5197,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5198,0,1,0.25,0.0,1,0.05337550047023718
5199,34,387,0.09137055837563451,0.023255813953488372,387,0.06875713860967488
5200,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5201,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5202,2,14,0.19047619047619047,0.0,14,0.0713538843086182
5203,5100,15147,0.3366767850072588,0.11659074404172444,15147,0.3303748309260374
5204,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5205,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5206,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5207,0,7,0.14285714285714285,0.0,7,0.02805337732017585
5208,0,17,0.08333333333333333,0.0,17,0.015674071195156656
5209,0,3,0.2,0.0,3,0.041023167506996534
5210,0,1,0.25,0.0,1,0.05337550047023718
5211,0,1,0.25,0.0,1,0.05337550047023718
5212,3159,7837,0.4029831718510964,0.16268980477223427,7837,0.39388823881088186
5213,2,6,0.3076923076923077,0.16666666666666666,6,0.12285066324360105
5214,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5215,0,11,0.1111111111111111,0.0,11,0.021317626921521112
5216,0,1,0.25,0.0,1,0.05337550047023718
5217,22,333,0.07058823529411765,0.02702702702702703,333,0.049293786859544796
5218,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5219,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5220,2,11,0.2222222222222222,0.09090909090909091,11,0.08464510203057857
5221,0,1,0.25,0.0,1,0.05337550047023718
5222,0,7,0.14285714285714285,0.0,7,0.02805337732017585
5223,637,3717,0.17158968850698175,0.05273069679849341,3717,0.16152985100296627
5224,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5225,0,1,0.25,0.0,1,0.05337550047023718
5226,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5227,0,3,0.2,0.0,3,0.041023167506996534
5228,2,17,0.16666666666666666,0.0,17,0.06167551742109534
5229,9,164,0.06432748538011696,0.006097560975609756,164,0.036707644424705206
5230,29,214,0.14027149321266968,0.056074766355140186,214,0.10386415380745992
5231,0,1,0.25,0.0,1,0.05337550047023718
5232,0,1,0.25,0.0,1,0.05337550047023718
5233,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5234,1,1,0.375,0.0,1,0.1287563928042427
5235,0,1,0.25,0.0,1,0.05337550047023718
5236,0,1,0.25,0.0,1,0.05337550047023718
5237,7,10,0.5294117647058824,0.3,10,0.3333741715249244
5238,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5239,0,1,0.25,0.0,1,0.05337550047023718
5240,0,1,0.25,0.0,1,0.05337550047023718
5241,0,15,0.09090909090909091,0.0,15,0.01719099663247961
5242,42,124,0.33587786259541985,0.11290322580645161,124,0.26968466320736467
5243,1983,10636,0.18650756365686366,0.05660022564874013,10636,0.1803310764571496
5244,4,16,0.2608695652173913,0.0625,16,0.12603399790646957
5245,1,3,0.3,0.3333333333333333,3,0.09774681343927576
5246,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5247,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5248,0,9,0.125,0.0,9,0.024225732468536623
5249,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5250,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5251,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5252,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5253,1,2,0.3333333333333333,0.5,2,0.1111127066076292
5254,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5255,0,3,0.2,0.0,3,0.041023167506996534
5256,0,3,0.2,0.0,3,0.041023167506996534
5257,0,1,0.25,0.0,1,0.05337550047023718
5258,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5259,27,242,0.11646586345381527,0.024793388429752067,242,0.08492941644990298
5260,0,7,0.14285714285714285,0.0,7,0.02805337732017585
5261,0,1,0.25,0.0,1,0.05337550047023718
5262,0,1,0.25,0.0,1,0.05337550047023718
5263,0,1,0.25,0.0,1,0.05337550047023718
5264,21,99,0.2169811320754717,0.08080808080808081,99,0.15458121273079942
5265,0,11,0.1111111111111111,0.0,11,0.021317626921521112
5266,0,3,0.2,0.0,3,0.041023167506996534
5267,1,9,0.1875,0.0,9,0.05684686759024681
5268,36,525,0.07142857142857142,0.01904761904761905,525,0.05403861772762975
5269,6,38,0.17777777777777778,0.05263157894736842,38,0.09382226487756522
5270,0,19,0.07692307692307693,0.0,19,0.014403197979173658
5271,149,358,0.4136986301369863,0.1787709497206704,358,0.37161743797555363
5272,0,1,0.25,0.0,1,0.05337550047023718
5273,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5274,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5275,7,18,0.36,0.2222222222222222,18,0.2115655571970286
5276,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5277,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5278,0,3,0.2,0.0,3,0.041023167506996534
5279,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5280,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5281,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5282,0,3,0.2,0.0,3,0.041023167506996534
5283,0,1,0.25,0.0,1,0.05337550047023718
5284,0,3,0.2,0.0,3,0.041023167506996534
5285,11,70,0.16883116883116883,0.014285714285714285,70,0.10425121060262797
5286,34,229,0.15254237288135594,0.03056768558951965,229,0.11586389638946268
5287,0,3,0.2,0.0,3,0.041023167506996534
5288,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5289,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5290,0,1,0.25,0.0,1,0.05337550047023718
5291,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5292,1,1,0.375,0.0,1,0.1287563928042427
5293,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5294,2,62,0.057971014492753624,0.016129032258064516,62,0.02034013087767421
5295,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5296,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5297,0,1,0.25,0.0,1,0.05337550047023718
5298,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5299,36,208,0.17674418604651163,0.057692307692307696,208,0.13581906837401486
5300,0,1,0.25,0.0,1,0.05337550047023718
5301,0,14,0.09523809523809523,0.0,14,0.018065203085418632
5302,86,397,0.21782178217821782,0.0654911838790932,397,0.18489261756312972
5303,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5304,15,46,0.32075471698113206,0.13043478260869565,46,0.2201676044707782
5305,43,151,0.2848101265822785,0.07947019867549669,151,0.22750441588759104
5306,6,37,0.18181818181818182,0.05405405405405406,37,0.09609049301550467
5307,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5308,0,1,0.25,0.0,1,0.05337550047023718
5309,0,18,0.08,0.0,18,0.015011778763587415
5310,8,15,0.45454545454545453,0.26666666666666666,15,0.2858004780871762
5311,0,1,0.25,0.0,1,0.05337550047023718
5312,0,11,0.1111111111111111,0.0,11,0.021317626921521112
5313,0,1,0.25,0.0,1,0.05337550047023718
5314,12,50,0.24561403508771928,0.06,50,0.15792351094931079
5315,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5316,22,91,0.24489795918367346,0.08791208791208792,91,0.17685359366541661
5317,2,29,0.1111111111111111,0.0,29,0.039992886167040366
5318,7,18,0.36,0.16666666666666666,18,0.2115655571970286
5319,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5320,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5321,42,248,0.17254901960784313,0.04435483870967742,248,0.13520984002346711
5322,0,1,0.25,0.0,1,0.05337550047023718
5323,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5324,0,1,0.25,0.0,1,0.05337550047023718
5325,0,1,0.25,0.0,1,0.05337550047023718
5326,0,1,0.25,0.0,1,0.05337550047023718
5327,0,1,0.25,0.0,1,0.05337550047023718
5328,20,180,0.11764705882352941,0.011111111111111112,180,0.08144743875189552
5329,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5330,0,1,0.25,0.0,1,0.05337550047023718
5331,0,1,0.25,0.0,1,0.05337550047023718
5332,0,3,0.2,0.0,3,0.041023167506996534
5333,0,1,0.25,0.0,1,0.05337550047023718
5334,7,17,0.375,0.17647058823529413,17,0.2216358491323707
5335,90,445,0.20353982300884957,0.058426966292134834,445,0.17318299635881448
5336,386,1537,0.25129533678756477,0.08002602472348731,1537,0.23332810943811275
5337,2,6,0.3076923076923077,0.16666666666666666,6,0.12285066324360105
5338,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5339,4075,8370,0.4866897457323624,0.21481481481481482,8370,0.4777094719860942
5340,0,1,0.25,0.0,1,0.05337550047023718
5341,0,1,0.25,0.0,1,0.05337550047023718
